OID,EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,ARPT_NAME,CITY,COUNTRY_CODE,OWNERSHIP_TYPE_CODE,FACILITY_USE_CODE,RWY_ID,LAT1_DECIMAL,LONG1_DECIMAL,LAT2_DECIMAL,LONG2_DECIMAL,RWY_LEN,RWY_WIDTH,SURFACE_TYPE_CODE,COND,TREATMENT_CODE,PCN,PAVEMENT_TYPE_CODE,SUBGRADE_STRENGTH_CODE,TIRE_PRES_CODE,DTRM_METHOD_CODE,RWY_LGT_CODE,RWY_LEN_SOURCE,LENGTH_SOURCE_DATE,GROSS_WT_SW,GROSS_WT_DW,GROSS_WT_DTW,GROSS_WT_DDTW,Shape__Area,Shape__Length
5153,7/11/2024 12:00:00 AM,17435.2,A,ND,2D5,OAKES MUNI,OAKES,US,PU,PU,17/35,46.17429166,-98.07959722,46.16880555,-98.07960833,2001,120,TURF,GOOD,NONE,,,,,,,ADO,1/18/2017 12:00:00 AM,,,,,2.59843318417552E-06,0.0119195182289736
5154,7/11/2024 12:00:00 AM,17439.11,A,ND,64G,PAGE RGNL,PAGE,US,PR,PU,17/35,47.17375658,-97.48195016,47.16662677,-97.48185797,2600,30,ASPH,FAIR,NONE,,,,,,,,,,,,,8.5997135101934E-07,0.0145020301779003
5155,7/11/2024 12:00:00 AM,17441.6,A,ND,Y37,PARK RIVER - W C SKJERVEN FLD,PARK RIVER,US,PU,PU,04/22,48.39226733,-97.78420855,48.39732038,-97.77726758,2499,100,TURF,GOOD,NONE,,,,,,,3RD PARTY SURVEY,10/17/2017 12:00:00 AM,,,,,2.81873326457571E-06,0.0178821672519884
5156,7/11/2024 12:00:00 AM,17441.6,A,ND,Y37,PARK RIVER - W C SKJERVEN FLD,PARK RIVER,US,PU,PU,13/31,48.39645294,-97.78539838,48.39056791,-97.77619366,3100,60,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,10/17/2017 12:00:00 AM,12,,,,2.09852623811457E-06,0.0222667295635085
5157,7/11/2024 12:00:00 AM,17443.,A,ND,Y74,PARSHALL-HANKINS,PARSHALL,US,PU,PU,12/30,47.93845066,-102.14720891,47.93291863,-102.13704072,3208,60,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,10/16/2019 12:00:00 AM,12.5,,,,2.1518380890484E-06,0.0235515865993852
5158,7/11/2024 12:00:00 AM,17445.,A,ND,PMB,PEMBINA MUNI,PEMBINA,US,PU,PU,15/33,48.94731513,-97.24337211,48.93754077,-97.23794138,3798,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,6/24/2014 12:00:00 AM,12.5,,,,3.24801794704399E-06,0.022966331342773
5159,7/11/2024 12:00:00 AM,17450.2,A,ND,Y99,TRULSON FLD,PLAZA,US,PU,PU,08/26,48.03041666,-101.95769444,48.03041666,-101.94461111,3200,60,TURF,POOR,NONE,,,,,,,,,,,,,2.15186992136296E-06,0.0264956060933861
5160,7/11/2024 12:00:00 AM,17451.605,A,ND,ND82,Y-ROCK,RAY,US,PR,PR,08/26,48.311325,-103.15217777,48.31127777,-103.14387222,2023,53,TURF,,NONE,,,,,,,OWNER,7/24/2019 12:00:00 AM,,,,,1.206657543662E-06,0.0169019388560622
5161,7/11/2024 12:00:00 AM,17452.,A,ND,4E8,RICHARDTON,RICHARDTON,US,PU,PU,11/29,46.89880833,-102.36301944,46.892825,-102.35046944,3822,110,TURF,POOR,NONE,,,,,,,FAA OE/AAA,12/19/2014 12:00:00 AM,,,,,4.61050876765512E-06,0.0285121282942359
5162,7/11/2024 12:00:00 AM,17452.6,A,ND,37N,GARRISON DAM RECREATIONAL AIRPARK,RIVERDALE,US,PU,PU,11/29,47.48505833,-101.41361944,47.48039722,-101.40267777,3195,60,TURF-GRVL,FAIR,NONE,,,,,,,FAA OE/AAA,12/19/2014 12:00:00 AM,4,,,,2.12565964829992E-06,0.0241660402047078
5163,7/11/2024 12:00:00 AM,17453.12,A,ND,ND54,WHITMAN FLD,ROBINSON,US,PR,PR,14/32,47.13221388,-99.73177222,47.12637777,-99.72649722,2500,40,ASPH,FAIR,AFSC,,,,,,LOW,,,4,,,,1.10188193502836E-06,0.0160302841300283
5164,7/11/2024 12:00:00 AM,17453.5,A,ND,2H9,ROLETTE,ROLETTE,US,PU,PU,15/33,48.67122222,-99.85563888,48.66250277,-99.85068333,3400,40,ASPH,GOOD,NONE,,,,,,NSTD,FAA OE/AAA,12/18/2015 12:00:00 AM,8,,,,1.54212557390565E-06,0.0203778441802811
5165,7/11/2024 12:00:00 AM,17454.,A,ND,06D,ROLLA MUNI/LEONARD KRECH FLD,ROLLA,US,PU,PU,07/25,48.88332916,-99.62454316,48.88418555,-99.61549416,2200,75,TURF,GOOD,NONE,,,,,,,FAA OE/AAA,9/23/2019 12:00:00 AM,,,,,1.87918658411945E-06,0.0185953454855914
5166,7/11/2024 12:00:00 AM,17454.,A,ND,06D,ROLLA MUNI/LEONARD KRECH FLD,ROLLA,US,PU,PU,14/32,48.88985686,-99.62586025,48.87965269,-99.61692325,4300,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,10/18/2008 12:00:00 AM,12.5,,,,3.67305028703413E-06,0.0277066119470699
5167,7/11/2024 12:00:00 AM,17457.,A,ND,RUG,RUGBY MUNI,RUGBY,US,PU,PU,12/30,48.39344372,-100.03007788,48.38729475,-100.01849125,3600,60,ASPH,FAIR,NONE,,,,,,MED,3RD PARTY SURVEY,8/12/2008 12:00:00 AM,12.5,,,,2.43653630604967E-06,0.0266354327990457
5168,7/11/2024 12:00:00 AM,17457.6,A,ND,4S5,ST THOMAS MUNI,ST THOMAS,US,PU,PU,17/35,48.62999444,-97.43904444,48.62288055,-97.43906666,2600,50,ASPH,FAIR,NONE,,,,,,NSTD,,,5,,,,1.47070022649132E-06,0.014641321511745
5169,7/11/2024 12:00:00 AM,17458.15,A,ND,70ND,OAK CREEK,SAWYER,US,PR,PR,18/36,47.93518888,-101.14809444,47.93108888,-101.14825833,1500,60,TURF,,NONE,,,,,,,OWNER,6/1/2016 12:00:00 AM,,,,,1.00383067547227E-06,0.00869594922066022
5170,7/11/2024 12:00:00 AM,17462.35,A,ND,NA07,KORNKVEN AIRSTRIP,SOURIS,US,PR,PR,08/26,48.88661944,-100.70020555,48.88661388,-100.68923055,2640,50,TURF,,NONE,,,,,,,,,,,,,1.50403457155335E-06,0.0222240863202187
5171,7/11/2024 12:00:00 AM,17463.01,A,ND,08D,STANLEY MUNI,STANLEY,US,PU,PU,10/28,48.30258466,-102.41434775,48.29917988,-102.39916036,3900,60,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,11/5/2020 12:00:00 AM,14,,,,2.63504807662684E-06,0.0314778323051326
5172,7/11/2024 12:00:00 AM,17466.515,A,ND,ND19,STOKKA,SUTTON,US,PR,PR,18/36,47.43916666,-98.41777777,47.42805555,-98.41777777,4053,60,TURF,,NONE,,,,,,,OWNER,12/9/2019 12:00:00 AM,,,,,2.69358770310646E-06,0.0227070663274745
5173,7/11/2024 12:00:00 AM,17468.6,A,ND,D60,TIOGA MUNI,TIOGA,US,PU,PU,03/21,48.37811,-102.90243536,48.38450741,-102.89342827,3200,120,TURF,GOOD,NONE,,,,,,,3RD PARTY SURVEY,9/20/2008 12:00:00 AM,,,,,4.33083823736524E-06,0.0229450064469278
5174,7/11/2024 12:00:00 AM,17468.6,A,ND,D60,TIOGA MUNI,TIOGA,US,PU,PU,12/30,48.384427,-102.90464347,48.37484772,-102.88935502,5102,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,9/20/2008 12:00:00 AM,25,,,,4.31480884799385E-06,0.0366013816983532
5175,7/11/2024 12:00:00 AM,17469.,A,ND,D61,TOWNER MUNI,TOWNER,US,PU,PU,03/21,48.35545555,-100.39842222,48.36223888,-100.39086388,3080,150,TURF,GOOD,NONE,,,,,,,FAA OE/AAA,12/2/2014 12:00:00 AM,,,,,5.2126711125311E-06,0.0214170889384469
5176,7/11/2024 12:00:00 AM,17469.,A,ND,D61,TOWNER MUNI,TOWNER,US,PU,PU,16/34,48.36331944,-100.39876666,48.3558,-100.39449444,2932,100,TURF,GOOD,NONE,,,,,,LOW,FAA OE/AAA,12/2/2014 12:00:00 AM,,,,,3.30707689499832E-06,0.0180901159089106
5177,7/11/2024 12:00:00 AM,17470.6,A,ND,91N,TURTLE LAKE MUNI,TURTLE LAKE,US,PU,PU,08/26,47.50962222,-100.92296666,47.50959166,-100.91023333,3148,120,TURF,GOOD,NONE,,,,,,LOW,FAA OE/AAA,12/19/2014 12:00:00 AM,,,,,4.18901163357077E-06,0.0261246931025834
5178,7/11/2024 12:00:00 AM,17470.61,A,ND,ND92,LL LANDING,TURTLE LAKE,US,PR,PR,17/35,47.46028888,-100.907125,47.45851944,-100.907125,645,60,TURF,,NONE,,,,,,,OWNER,4/29/2022 12:00:00 AM,,,,,4.29163264925592E-07,0.0040239644013931
5179,7/11/2024 12:00:00 AM,17471.26,U,ND,3ND6,DJR,TUTTLE,US,PR,PR,09/27,47.24222222,-99.89941666,47.24191666,-99.89583333,897,30,TURF,,NONE,,,,,,,OWNER,9/9/2020 12:00:00 AM,,,,,2.97025508189108E-07,0.00735862610395354
5180,7/11/2024 12:00:00 AM,17473.83,A,ND,21ND,ROSENAU,UPHAM,US,PR,PR,08/26,48.58228888,-100.86001111,48.582275,-100.84968611,2500,40,TURF,,NONE,,,,,,,,,,,,,1.13202077045571E-06,0.0208692956622972
5181,7/11/2024 12:00:00 AM,17475.,A,ND,BAC,BARNES COUNTY MUNI,VALLEY CITY,US,PU,PU,05/23,46.93692808,-98.02120825,46.94062705,-98.01266647,2525,120,TURF,GOOD,NONE,,,,,,,3RD PARTY SURVEY,10/20/2022 12:00:00 AM,,,,,3.32494073518319E-06,0.0193735145253666
5182,7/11/2024 12:00:00 AM,17475.,A,ND,BAC,BARNES COUNTY MUNI,VALLEY CITY,US,PU,PU,08/26,46.93958847,-98.02126541,46.93956363,-98.01117933,2520,120,TURF,GOOD,NONE,,,,,,,3RD PARTY SURVEY,10/20/2022 12:00:00 AM,,,,,3.31845330947544E-06,0.0208302501365455
5183,7/11/2024 12:00:00 AM,17475.,A,ND,BAC,BARNES COUNTY MUNI,VALLEY CITY,US,PU,PU,13/31,46.94740075,-98.02246194,46.93939811,-98.01036769,4201,75,CONC,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,10/20/2022 12:00:00 AM,12.5,,,,3.45810849466943E-06,0.0295158000050777
5184,7/11/2024 12:00:00 AM,17475.,A,ND,BAC,BARNES COUNTY MUNI,VALLEY CITY,US,PU,PU,17/35,46.94629472,-98.02164505,46.93659363,-98.02167019,3539,100,TURF,GOOD,NONE,,,,,,,3RD PARTY SURVEY,10/20/2022 12:00:00 AM,,,,,3.88355147151742E-06,0.0202028862314496
5185,7/11/2024 12:00:00 AM,17477.21,A,ND,NA13,LINRUD AIRSTRIP,VELVA,US,PR,PR,08/26,48.12215,-100.95068055,48.12201388,-100.93020277,5000,75,TURF,,NONE,,,,,,,,,,,,,4.21021968577406E-06,0.0413676708951804
5186,7/11/2024 12:00:00 AM,17484.1,A,ND,BWP,HARRY STERN,WAHPETON,US,PU,PU,03/21,46.24088113,-96.61120675,46.24795208,-96.6033643,3254,150,TURF,FAIR,NONE,,,,,,,,,,,,,5.28933514942764E-06,0.0221841289465554
5187,7/11/2024 12:00:00 AM,17484.1,A,ND,BWP,HARRY STERN,WAHPETON,US,PU,PU,15/33,46.25059938,-96.61118188,46.23783141,-96.60296466,5100,75,CONC,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,7/20/2007 12:00:00 AM,20,,,,4.14477244703448E-06,0.0309340310304221
5188,7/11/2024 12:00:00 AM,17484.4,A,ND,96D,WALHALLA MUNI,WALHALLA,US,PU,PU,15/33,48.94517527,-97.90388333,48.93597111,-97.90167194,3400,60,ASPH,GOOD,NONE,,,,,,MED,,,12.5,,,,2.32629054153222E-06,0.0194279814798399
5189,7/11/2024 12:00:00 AM,17486.,A,ND,5C8,WASHBURN MUNI,WASHBURN,US,PU,PU,08/26,47.35009708,-101.03370525,47.35007986,-101.018781,3700,60,CONC,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,9/8/2017 12:00:00 AM,,,,,2.45495675699203E-06,0.030177509582254
5190,7/11/2024 12:00:00 AM,17486.,A,ND,5C8,WASHBURN MUNI,WASHBURN,US,PU,PU,17/35,47.3559498,-101.02530338,47.34990847,-101.02532427,2204,135,TURF,FAIR,NONE,,,,,,,3RD PARTY SURVEY,9/8/2017 12:00:00 AM,,,,,3.2902403290791E-06,0.0131719711120694
5191,7/11/2024 12:00:00 AM,17488.1,A,ND,S25,WATFORD CITY MUNI,WATFORD CITY,US,PU,PU,12/30,47.79785297,-103.26056158,47.78814433,-103.23814472,6550,75,CONC,EXCELLENT,GRVD,28,R,B,W,T,MED,3RD PARTY SURVEY,10/25/2021 12:00:00 AM,78,98,186,,5.47877834833344E-06,0.0493359202034616
5192,7/11/2024 12:00:00 AM,17493.,A,ND,D64,WESTHOPE MUNI,WESTHOPE,US,PU,PU,14/32,48.91617222,-101.03782777,48.90998055,-101.02961666,3000,60,ASPH,FAIR,AFSC,,,,,,,,,4,,,,2.05178275791695E-06,0.0210014458673973
5193,7/11/2024 12:00:00 AM,17495.4,A,ND,XWA,WILLISTON BASIN INTL,WILLISTON,US,PU,PU,04/22,48.25421088,-103.75689655,48.261748,-103.74227355,4502,75,CONC,EXCELLENT,GRVD,,,,,,MED,3RD PARTY SURVEY,6/16/2021 12:00:00 AM,12.5,,,,3.79764560420881E-06,0.0333997838920173
5194,7/11/2024 12:00:00 AM,17495.4,A,ND,XWA,WILLISTON BASIN INTL,WILLISTON,US,PU,PU,14/32,48.2695585,-103.75935872,48.25217291,-103.74292294,7503,150,CONC,EXCELLENT,GRVD,,,,,,HIGH,3RD PARTY SURVEY,6/16/2021 12:00:00 AM,120,195,339,,1.26600903058716E-05,0.0489796407266681
5195,7/11/2024 12:00:00 AM,17503.,A,ND,6L5,WISHEK MUNI,WISHEK,US,PU,PU,14/32,46.25358388,-99.54339972,46.24565722,-99.53588888,3460,60,ASPH,FAIR,NONE,,,,,,LOW,FAA OE/AAA,12/14/2015 12:00:00 AM,8,,,,2.24962923311978E-06,0.0222754541556779
5196,7/11/2024 12:00:00 AM,17517.,A,OH,0D7,ADA,ADA,US,PR,PU,09/27,40.79060277,-83.83264166,40.79060277,-83.82550833,1955,110,TURF,FAIR,NONE,,,,,,,,,,,,,2.15368550016137E-06,0.0148704971084846
5197,7/11/2024 12:00:00 AM,17521.,A,OH,CAK,AKRON-CANTON RGNL,AKRON,US,PU,PU,01/19,40.90716811,-81.44136038,40.92800941,-81.44017175,7601,150,ASPH,GOOD,GRVD,85,F,C,X,T,HIGH,3RD PARTY SURVEY,3/8/2013 12:00:00 AM,120,160,250,,1.13219218746963E-05,0.0428353771521199
5198,7/11/2024 12:00:00 AM,17521.,A,OH,CAK,AKRON-CANTON RGNL,AKRON,US,PU,PU,05/23,40.90508155,-81.45722691,40.92030197,-81.4353565,8204,150,ASPH,GOOD,GRVD,133,F,C,X,T,HIGH,3RD PARTY SURVEY,3/8/2013 12:00:00 AM,120,160,250,,1.22188941986678E-05,0.0542428670710606
5199,7/11/2024 12:00:00 AM,17521.1,A,OH,1D4,MAYFIELD,AKRON,US,PR,PU,09/27,40.99255277,-81.43575,40.99252777,-81.42738888,2315,110,TURF,FAIR,NONE,,,,,,,,,,,,,2.5243105028494E-06,0.0173261377897899
5200,7/11/2024 12:00:00 AM,17524.,A,OH,AKR,AKRON FULTON INTL,AKRON,US,PU,PU,07/25,41.03333627,-81.47781941,41.04150997,-81.45754855,6336,150,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,6/28/2021 12:00:00 AM,75,100,160,,9.45489568948688E-06,0.0446019841193294
5201,7/11/2024 12:00:00 AM,17527.1,A,OH,4G3,MILLER,ALLIANCE,US,PR,PU,09/27,40.98184,-81.04741622,40.98164322,-81.03687216,2912,50,ASPH,FAIR,NONE,,,,,,,NGS,12/11/2001 12:00:00 AM,9,,,,1.44742102747841E-06,0.0213663179390889
5202,7/11/2024 12:00:00 AM,17531.,A,OH,2D1,LEE FLD,ALLIANCE,US,PR,PU,09/27,40.97185172,-81.10244652,40.97180047,-81.09488383,2088,130,TURF,GOOD,NONE,,,,,,,FAA OE/AAA,7/17/2001 12:00:00 AM,,,,,2.69849169853842E-06,0.0158393526866938
5203,7/11/2024 12:00:00 AM,17531.,A,OH,2D1,LEE FLD,ALLIANCE,US,PR,PU,18/36,40.97366944,-81.09870833,40.96405833,-81.09862777,3500,80,TURF,FAIR,NONE,,,,,,,STATE,6/30/2006 12:00:00 AM,,,,,2.78423476629541E-06,0.0198022576948573
5204,7/11/2024 12:00:00 AM,17551.1,A,OH,3G4,ASHLAND COUNTY,ASHLAND,US,PU,PU,01/19,40.89817747,-82.25572252,40.90778436,-82.25555261,3501,75,ASPH,FAIR,NONE,,,,,,MED,3RD PARTY SURVEY,1/11/2011 12:00:00 AM,,,,,2.60666729445802E-06,0.0197593814839091
5205,7/11/2024 12:00:00 AM,17554.1,A,OH,HZY,NORTHEAST OHIO RGNL,ASHTABULA,US,PU,PU,09/27,41.77617911,-80.70737122,41.77938075,-80.6861705,5900,100,ASPH,GOOD,GRVD,42,F,C,X,T,HIGH,3RD PARTY SURVEY,1/1/2016 12:00:00 AM,70,100,150,,5.93522304370708E-06,0.0434394215940193
5206,7/11/2024 12:00:00 AM,17560.01,A,OH,UNI,OHIO UNIVERSITY,ATHENS/ALBANY,US,PU,PU,07/25,39.20813413,-82.23787461,39.21565152,-82.22063619,5600,100,ASPH,GOOD,NONE,20,F,B,X,U,MED,3RD PARTY SURVEY,11/2/2007 12:00:00 AM,56.5,82,,,5.42560633221001E-06,0.0382028237037159
5207,7/11/2024 12:00:00 AM,17572.,A,OH,6G5,BARNESVILLE-BRADFIELD,BARNESVILLE,US,PU,PU,09/27,40.00207052,-81.19895416,40.00275902,-81.18469388,4003,65,ASPH,EXCELLENT,NONE,,,,,,MED,3RD PARTY SURVEY,11/7/2014 12:00:00 AM,30,,,,2.54948076872097E-06,0.028911129055616
5208,7/11/2024 12:00:00 AM,17574.,A,OH,I69,CLERMONT COUNTY,BATAVIA,US,PU,PU,04/22,39.07445775,-84.21394047,39.0823323,-84.20647825,3566,75,ASPH,FAIR,NONE,,,,,,MED,3RD PARTY SURVEY,6/20/2008 12:00:00 AM,,,,,2.58628097071778E-06,0.0221877067302456
5209,7/11/2024 12:00:00 AM,17580.,A,OH,2D7,BEACH CITY,BEACH CITY,US,PR,PU,10/28,40.64645,-81.56162222,40.64625277,-81.55017777,3175,115,TURF,GOOD,NONE,,,,,,NSTD,,,,,,,3.6133719731879E-06,0.0235237142552369
5210,7/11/2024 12:00:00 AM,17591.,A,OH,EDJ,BELLEFONTAINE RGNL,BELLEFONTAINE,US,PU,PU,07/25,40.369862,-83.82762983,40.37470708,-83.81084447,5000,100,ASPH,FAIR,NONE,,,,,,MED,3RD PARTY SURVEY,8/27/2007 12:00:00 AM,,,,,4.92465142087894E-06,0.0355140208225962
5211,7/11/2024 12:00:00 AM,17594.03,A,OH,OH86,COLVIN,BELLEVUE,US,PR,PR,09/27,41.34466944,-82.83016666,41.3447,-82.82674444,940,60,TURF,,NONE,,,,,,,OWNER,3/25/2017 12:00:00 AM,,,,,5.63568391953595E-07,0.00717406595550359
5212,7/11/2024 12:00:00 AM,17594.03,A,OH,OH86,COLVIN,BELLEVUE,US,PR,PR,18/36,41.34766666,-82.82881666,41.34355,-82.82881666,1500,60,TURF,,NONE,,,,,,,OWNER,3/25/2017 12:00:00 AM,,,,,8.99537781151594E-07,0.00867034388781296
5213,7/11/2024 12:00:00 AM,17611.,A,OH,5G7,BLUFFTON,BLUFFTON,US,PU,PU,05/23,40.88193444,-83.87449669,40.88894675,-83.8627828,4126,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,12/5/2017 12:00:00 AM,12.5,,,,3.07116306430544E-06,0.0277709915533715
5214,7/11/2024 12:00:00 AM,17620.,A,OH,1G0,WOOD COUNTY,BOWLING GREEN,US,PU,PU,10/28,41.39179091,-83.63522336,41.391625,-83.61992136,4199,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2/3/2017 12:00:00 AM,,,,,3.14997191708244E-06,0.0310174929505303
5215,7/11/2024 12:00:00 AM,17620.,A,OH,1G0,WOOD COUNTY,BOWLING GREEN,US,PU,PU,18/36,41.39343622,-83.63429722,41.38622425,-83.63420516,2628,50,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2/3/2017 12:00:00 AM,,,,,1.31418960336305E-06,0.0147895374971312
5216,7/11/2024 12:00:00 AM,17620.3,A,OH,3D8,BORDNER,BOWLING GREEN,US,PR,PU,09/27,41.33607905,-83.72796527,41.3358973,-83.718418,2623,30,TURF-GRVL,FAIR,NONE,,,,,,NSTD,NGS,11/28/2001 12:00:00 AM,5,,,,7.8631637734361E-07,0.0192627079693989
5217,7/11/2024 12:00:00 AM,17621.51,A,OH,62OH,WILLARD FLD,BREMEN,US,PR,PR,01/19,39.69116944,-82.46768888,39.70049444,-82.46716666,3400,60,TURF,,NONE,,,,,,,OWNER,2/18/2021 12:00:00 AM,,,,,1.99011196855281E-06,0.0191054992463241
5218,7/11/2024 12:00:00 AM,17624.13,A,OH,20OH,MOSQUITO STRIP,BRISTOLVILLE,US,PR,PR,04/22,41.39188055,-80.81564722,41.39563333,-80.8111,1850,80,TURF,,NONE,,,,,,,OWNER,6/20/2018 12:00:00 AM,,,,,1.48119056575524E-06,0.0123142578642295
5219,7/11/2024 12:00:00 AM,17650.,A,OH,OH46,SCHANEY'S LAIR,BROOKVILLE,US,PR,PR,09/27,39.85976388,-84.43954444,39.85991388,-84.43083888,2445,30,ASPH,FAIR,AFSC,,,,,,LOW,OWNER,11/18/2018 12:00:00 AM,,,,,7.17119974069647E-07,0.0175784393211297
5220,7/11/2024 12:00:00 AM,17653.1,A,OH,0G6,WILLIAMS COUNTY,BRYAN,US,PU,PU,07/25,41.46486066,-84.51487011,41.46972769,-84.4986655,4782,75,ASPH,GOOD,GRVD,,,,,,MED,3RD PARTY SURVEY,1/14/2010 12:00:00 AM,30,,,,3.59147247763758E-06,0.0342723076583643
5221,7/11/2024 12:00:00 AM,17656.,A,OH,17G,PORT BUCYRUS/CRAWFORD COUNTY,BUCYRUS,US,PU,PU,04/22,40.77708438,-82.97881327,40.78575966,-82.97059816,3895,75,ASPH,EXCELLENT,NONE,,,,,,MED,3RD PARTY SURVEY,6/30/2012 12:00:00 AM,17.1,35,,,2.89472700387705E-06,0.0243965668914997
5222,7/11/2024 12:00:00 AM,17656.,A,OH,17G,PORT BUCYRUS/CRAWFORD COUNTY,BUCYRUS,US,PU,PU,09/27,40.78151072,-82.98013747,40.78203369,-82.96968052,2902,90,TURF,GOOD,NONE,,,,,,,3RD PARTY SURVEY,6/30/2012 12:00:00 AM,,,,,2.58871614278178E-06,0.021434867194374
5223,7/11/2024 12:00:00 AM,17662.06,A,OH,0OH5,FREEMAN SWANK FARMS,BUTLER,US,PR,PR,13/31,40.59875,-82.43651388,40.59491111,-82.42694722,3002,100,TURF,,NONE,,,,,,,OWNER,,,,,,2.96750135930779E-06,0.0212066598129089
5224,7/11/2024 12:00:00 AM,17664.2,A,OH,8G6,HARRISON COUNTY,CADIZ,US,PU,PU,13/31,40.24174944,-81.01887572,40.234991,-81.00689247,4154,60,ASPH,EXCELLENT,NONE,,,,,,MED,3RD PARTY SURVEY,8/21/2018 12:00:00 AM,30,,,,2.45048204305931E-06,0.0278832520257441
5225,7/11/2024 12:00:00 AM,17666.51,A,OH,I10,NOBLE COUNTY,CALDWELL,US,PU,PU,05/23,39.79699416,-81.54072527,39.80494638,-81.53191138,3811,65,ASPH,GOOD,NONE,,,,,,MED,,,12.5,,,,2.4202872737078E-06,0.0241634094093072
5226,7/11/2024 12:00:00 AM,17668.2,A,OH,CDI,CAMBRIDGE MUNI,CAMBRIDGE,US,PU,PU,04/22,39.97009886,-81.58177541,39.97997938,-81.57339327,4298,75,ASPH,GOOD,GRVD,,,,,,MED,NGS,11/18/1997 12:00:00 AM,24,,,,3.1574165859638E-06,0.0264156097899138
5227,7/11/2024 12:00:00 AM,17668.41,A,OH,OI98,TANK,CAMBRIDGE,US,PR,PR,13/31,40.066075,-81.62438611,40.06354444,-81.62015833,1500,90,TURF,,NONE,,,,,,,OWNER,8/3/2020 12:00:00 AM,,,,,1.32403533825709E-06,0.0104096108456372
5228,7/11/2024 12:00:00 AM,17695.,A,OH,TSO,CARROLL COUNTY-TOLSON,CARROLLTON,US,PU,PU,07/25,40.55911302,-81.08505752,40.56421222,-81.07110108,4300,75,ASPH,FAIR,NONE,,,,,,MED,3RD PARTY SURVEY,6/28/2013 12:00:00 AM,,,,,3.1857855447015E-06,0.030156101841631
5229,7/11/2024 12:00:00 AM,17695.1,A,OH,5D6,PARSONS,CARROLLTON,US,PR,PU,10/28,40.648175,-81.07415833,40.64798611,-81.0649,2570,75,TURF,GOOD,NONE,,,,,,,STATE,6/13/2023 12:00:00 AM,,,,,1.90659852705721E-06,0.0189323385686349
5230,7/11/2024 12:00:00 AM,17699.,A,OH,CQA,LAKEFIELD,CELINA,US,PU,PU,08/26,40.48349655,-84.56604883,40.48504247,-84.55036136,4400,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,7/10/2007 12:00:00 AM,30,,,,3.25627775055182E-06,0.0319410493672214
5231,7/11/2024 12:00:00 AM,17701.23,A,OH,OH87,WHITE OAK FLD,CENTERBURG,US,PR,PR,10/28,40.33906111,-82.77544166,40.33886388,-82.76918333,1746,100,TURF,GOOD,NONE,,,,,,,FAA-EST IMAGERY,11/13/2017 12:00:00 AM,,,,,1.71932265402575E-06,0.0130721875888217
5232,7/11/2024 12:00:00 AM,17722.,A,OH,HTW,LAWRENCE COUNTY AIRPARK,CHESAPEAKE/HUNTINGTON WVA,US,PU,PU,08/26,38.41802205,-82.49987508,38.42022436,-82.48979377,2998,70,ASPH,EXCELLENT,NONE,,,,,,MED,3RD PARTY SURVEY,1/21/2015 12:00:00 AM,,,,,2.01103102881461E-06,0.0210309158323682
5233,7/11/2024 12:00:00 AM,17724.3,A,OH,RZT,ROSS COUNTY,CHILLICOTHE,US,PU,PU,05/23,39.4349393,-83.02951758,39.44589088,-83.01660575,5405,100,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,7/6/2012 12:00:00 AM,75,100,,,5.25361588188389E-06,0.034502256207634
5234,7/11/2024 12:00:00 AM,17731.,A,OH,LUK,CINCINNATI MUNI/LUNKEN FLD,CINCINNATI,US,PU,PU,03/21,39.09272052,-84.41949394,39.10835769,-84.41178697,6101,150,ASPH,EXCELLENT,GRVD,42,R,C,X,T,HIGH,3RD PARTY SURVEY,7/10/2015 12:00:00 AM,60,70,140,,8.85326926436392E-06,0.0358965471789274
5235,7/11/2024 12:00:00 AM,17731.,A,OH,LUK,CINCINNATI MUNI/LUNKEN FLD,CINCINNATI,US,PU,PU,07/25,39.10258347,-84.42792672,39.10917211,-84.41196044,5127,100,ASPH,FAIR,GRVD,38,R,C,X,T,MED,3RD PARTY SURVEY,7/10/2015 12:00:00 AM,11,20,55,,4.96044049214106E-06,0.0351313440179475
